Line-number,Type,State,County,Town,FIPS,Server-owner,ArcGIS-url,https,Show-contents,SSL,Open,Comment
1258,2,Kansas,,,20,Kansas various layers,https://services.kansasgis.org/arcgis2/rest/services,Y,Y,OK,Y, 
1259,2,Kansas,,,20,Kansas various layers,https://services.kansasgis.org/arcgis3/rest/services,Y,Y,OK,Y, 
1260,2,Kansas,,,20,Kansas various layers,https://services.kansasgis.org/arcgis4/rest/services,Y,Y,OK,Y, 
1261,2,Kansas,,,20,Kansas various layers,https://services.kansasgis.org/arcgis5/rest/services,Y,Y,OK,Y, 
1262,2,Kansas,,,20,Kansas various layers,https://services.kansasgis.org/arcgis6/rest/services,Y,Y,OK,Y, 
1263,2,Kansas,,,20,Kansas various layers,https://services.kansasgis.org/arcgis7/rest/services,Y,Y,OK,Y, 
1264,2,Kansas,,,20,Kansas various layers,https://services.kansasgis.org/arcgis8/rest/services,Y,Y,OK,Y, 
1265,2,Kansas,,,20,Kansas various layers,https://services.kansasgis.org/arcgis9/rest/services,Y,Y,OK,Y, 
1266,2,Kansas,,,20,Kansas various layers,https://services.kansasgis.org/arcgis10/rest/services,Y,Y,OK,Y, 
1267,2,Kansas,,,20,Kansas various layers,https://services1.arcgis.com/q2CglofYX6ACNEeu/ArcGIS/rest/services,Y,Y,OK,Y,
1268,2,Kansas,Anderson,,20003,,https://ng911.rsdigital.com/arcgis/rest/services/AndersonNG911,Y,Y,OK,Y,
1269,2,Kansas,Anderson,,20003,,https://ng911.rsdigital.com/arcgis/rest/services/AndersonParcels,Y,Y,OK,Y,
1270,2,Kansas,Barber,,20007,,https://ng911.rsdigital.com/arcgis/rest/services/BarberInventory,Y,Y,OK,Y,
1271,2,Kansas,Barber,,20007,,https://ng911.rsdigital.com/arcgis/rest/services/BarberParcels,Y,Y,OK,Y,
1272,2,Kansas,Bourbon,,20011,,https://ng911.rsdigital.com/arcgis/rest/services/BourbonNG911,Y,Y,OK,Y,
1273,2,Kansas,Bourbon,,20011,,https://ng911.rsdigital.com/arcgis/rest/services/BourbonParcels,Y,Y,OK,Y,
1274,2,Kansas,Brown,,20013,,https://ng911.rsdigital.com/arcgis/rest/services/BrownParcels,Y,Y,OK,Y,
1275,2,Kansas,Butler,,20015,,https://ww1.bucoks.com/bucogis1/rest/services,Y,Y,OK,Y,
1276,2,Kansas,Cheyenne,,20023,,https://ng911.rsdigital.com/arcgis/rest/services/CheyenneParcels,Y,Y,OK,Y,
1277,2,Kansas,Clay,,20027,,https://ng911.rsdigital.com/arcgis/rest/services/ClayNG911,Y,Y,OK,Y,
1278,2,Kansas,Coffey,,20031,,https://ng911.rsdigital.com/arcgis/rest/services/CoffeyNG911,Y,Y,OK,Y,
1279,2,Kansas,Cowley,,20035,,https://gis.cowleycounty.org/clserver/rest/services,Y,Y,OK,Y,
1280,2,Kansas,Decatur,,20039,,https://ng911.rsdigital.com/arcgis/rest/services/DecaturNG911,Y,Y,OK,Y,
1281,2,Kansas,Douglas,,20045,,https://gis.douglascountyks.org/server/rest/services,Y,N,OK,Y,
1282,2,Kansas,Edwards,,20047,,https://ng911.rsdigital.com/arcgis/rest/services/EdwardsNG911,Y,Y,OK,Y,
1283,2,Kansas,Edwards,,20047,,https://ng911.rsdigital.com/arcgis/rest/services/EdwardsParcels,Y,Y,OK,Y,
1284,2,Kansas,Finney,,20055,,https://www.finneycountygis.com/arcgis/rest/services,Y,Y,OK,Y,
1285,2,Kansas,Graham,,20065,,https://ng911.rsdigital.com/arcgis/rest/services/GrahamParcels,Y,Y,OK,Y,
1286,2,Kansas,Greenwood,,20073,,https://ng911.rsdigital.com/arcgis/rest/services/GreenwoodNG911,Y,Y,OK,Y, 
1287,2,Kansas,Greenwood,,20073,,https://ng911.rsdigital.com/arcgis/rest/services/GreenwoodParcels,Y,Y,OK,Y,
1288,2,Kansas,Jackson,,20085,,https://ng911.rsdigital.com/arcgis/rest/services/JacksonNG911,Y,Y,OK,Y,
1289,2,Kansas,Jackson,,20085,,https://ng911.rsdigital.com/arcgis/rest/services/JacksonParcels,Y,Y,OK,Y,
1290,2,Kansas,Johnson,,20091,,https://maps.jocogov.org/arcgis/rest/services,Y,Y,OK,Y,
1291,2,Kansas,Kearny,,20093,,https://ng911.rsdigital.com/arcgis/rest/services/KearnyNG911,Y,Y,OK,Y,
1292,2,Kansas,Kearny,,20093,,https://ng911.rsdigital.com/arcgis/rest/services/KearnyParcels,Y,Y,OK,Y,
1293,2,Kansas,Logan,,20109,,https://ng911.rsdigital.com/arcgis/rest/services/LoganGoveNG911,Y,Y,OK,Y,
1294,2,Kansas,Linn,,20107,,https://gis.linncountyks.com/server/rest/services,Y,Y,OK,Y,
1295,2,Kansas,Marion,,20115,,https://ng911.rsdigital.com/arcgis/rest/services/MarionNG911,Y,Y,OK,Y,
1296,2,Kansas,Marion,,20115,,https://ng911.rsdigital.com/arcgis/rest/services/MarionParcels,Y,Y,OK,Y,
1297,2,Kansas,Neosho,,20133,,https://ng911.rsdigital.com/arcgis/rest/services/NeoshoNG911,Y,Y,OK,Y,
1298,2,Kansas,Osage,,20139,,https://ng911.rsdigital.com/arcgis/rest/services/OsageNG911,Y,Y,OK,Y,
1299,2,Kansas,Pottawatomie,,20149,,https://www2.pottcounty.org/arcgis2/rest/services,Y,Y,OK,Y,
1300,2,Kansas,Rawlins,,20153,,https://ng911.rsdigital.com/arcgis/rest/services/Rawlins,Y,N,OK,Y,
1301,2,Kansas,Republic,,20157,,https://ng911.rsdigital.com/arcgis/rest/services/RepublicNG911,Y,Y,OK,Y,
1302,2,Kansas,Riley,,20161,,https://gis.rileycountyks.gov/arcgis/rest/services,Y,Y,OK,Y,
1303,2,Kansas,Shawnee,,20177,,https://gis.sncoapps.us/arcgis2/rest/services,Y,Y,OK,Y,
1304,2,Kansas,Thomas,,20193,,https://ng911.rsdigital.com/arcgis/rest/services/ThomasNG911,Y,Y,OK,Y,
1305,2,Kansas,Thomas,,20193,,https://ng911.rsdigital.com/arcgis/rest/services/ThomasParcels,Y,Y,OK,Y,
1306,2,Kansas,Wyandotte,,20209,,https://arcgis.wycokck.org/mapserv/rest/services,Y,Y,X,Y,
1307,2,Kansas,Wyandotte,,20209,,https://services1.arcgis.com/Qo2HHQp8vgPs2wg3/ArcGIS/rest/services,Y,Y,OK,Y,
1308,2,Kansas,,Allen,,,https://ng911.rsdigital.com/arcgis/rest/services/AllenNG911/Allen_NG911/MapServer,Y,Y,OK,Y, 
1309,2,Kansas,,Allen,,,https://ng911.rsdigital.com/arcgis/rest/services/AllenParcels,Y,Y,OK,Y,
1310,2,Kansas,,Beloit,,,https://gis3.gisworkshop.com/arcgis/rest/services/City_of_Beloit_KS_MGMT/MapServer,Y,N,OK,Y,
1311,2,Kansas,,Chase,,,https://ng911.rsdigital.com/arcgis/rest/services/ChaseNG911,Y,Y,OK,Y,
1312,2,Kansas,,Ellsworth,,,https://ng911.rsdigital.com/arcgis/rest/services/EllsworthNG911,Y,Y,OK,Y,
1313,2,Kansas,,Ford,,,https://ng911.rsdigital.com/arcgis/rest/services/FordNG911,Y,Y,OK,Y,
1314,2,Kansas,,Franklin,,,https://ng911.rsdigital.com/arcgis/rest/services/FranklinNG911,Y,Y,OK,Y,
1315,2,Kansas,,Gove,,,https://ng911.rsdigital.com/arcgis/rest/services/LoganGoveNG911,Y,Y,OK,Y,
1316,2,Kansas,,Greleey,,,https://ng911.rsdigital.com/arcgis/rest/services/GreeleyParcels,Y,Y,OK,Y,
1317,2,Kansas,,Hays,,,https://geodataportal.net/arcgis/rest/services,Y,Y,OK,Y,
1318,2,Kansas,,Hiawatha,,,https://gis3.gisworkshop.com/arcgis/rest/services/City_of_Hiawatha_KS_MGMT/MapServer,Y,N,OK,Y,
1319,2,Kansas,,Kingman,,,https://ng911.rsdigital.com/arcgis/rest/services/KingmanNG911,Y,Y,OK,Y,
1320,2,Kansas,,Kiowa,,,https://ng911.rsdigital.com/arcgis/rest/services/KiowaNG911,Y,Y,OK,Y,
1321,2,Kansas,,Labette,,,https://ng911.rsdigital.com/arcgis/rest/services/LabetteParcels,Y,Y,OK,Y,
1322,2,Kansas,,Lenexa city,,,https://gis.lenexa.com/arcgis/rest/services,Y,Y,OK,Y,
1323,2,Kansas,,Meade,,,https://ng911.rsdigital.com/arcgis/rest/services/MeadeNG911,Y,Y,OK,Y,
1324,2,Kansas,,Olathe,,,https://arcgis.olatheks.org/arcgis/rest/services,Y,Y,OK,Y,
1325,2,Kansas,,Osborne,,,https://ng911.rsdigital.com/arcgis/rest/services/OsborneNG911,Y,Y,OK,Y,
1326,2,Kansas,,Overland Park,,,https://map.opkansas.org/arcgis/rest/services,Y,Y,OK,Y,
1327,2,Kansas,,Pratt,,,https://ng911.rsdigital.com/arcgis/rest/services/PrattNG911,Y,Y,OK,Y,
1328,2,Kansas,,Stafford,,,https://ng911.rsdigital.com/arcgis/rest/services/StaffordNG911,Y,Y,OK,Y,
1329,2,Kansas,,Wabaunsee,,,https://ng911.rsdigital.com/arcgis/rest/services/WabaunseeParcels,Y,Y,OK,Y,
1330,2,Kansas,,Wamego,,,https://gis3.gisworkshop.com/arcgis/rest/services/City_of_Wamego_KS_MGMT/MapServer,Y,N,OK,Y,
1331,2,Kansas,,Wichita,,,https://gismaps.wichita.gov/agsweb/rest/services,Y,Y,OK,Y,
1332,2,State GIS Servers,,,,Kentucky Transportation Cabinet (KYTC),https://maps.kytc.ky.gov/arcgis/rest/services,Y,Y,OK,Y,
1333,2,State GIS Servers,,,,University of Kentucky - Kentucky Geological Survey (KGS),https://kgs.uky.edu/arcgis/rest/services,Y,Y,OK,Y, 
1334,2,State GIS Servers,,,,University of Kentucky - Kentucky Geological Survey (KGS),https://kgs.uky.edu/usgin/rest/services,Y,Y,OK,Y, Includes geothermal information for a number of states. 
1335,2,State GIS Servers,,,,Kentucky various layers,https://kygisserver.ky.gov/arcgis/rest/services,Y,Y,OK,Y, 
1336,2,State GIS Servers,,,,Kentucky various layers,https://kygisserver.ky.gov/ArcGIS/rest/services,Y,Y,OK,Y, 
1337,2,State GIS Servers,,,,Kentucky various layers,https://kyraster.ky.gov/arcgis/rest/services,Y,Y,OK,Y, 
1338,2,State GIS Servers,,,,Kentucky various layers,https://eppcgis.ky.gov/arcgis/rest/services,Y,Y,OK,Y, 
1339,2,State GIS Servers,,,,Kentucky various layers,https://watermaps.ky.gov/arcgis/rest/services,Y,Y,OK,Y,
1340,2,State GIS Servers,,,,Link GIS (northern Kentucky),https://linkgis.org/arcgisweb/rest/services,Y,Y,OK,Y,
1341,2,State GIS Servers,Anderson,,,,https://maps2.bgadd.org/arcgis/rest/services/Anderson,Y,Y,OK,Y,
1342,2,State GIS Servers,Boone,,,,https://secure.boonecountygis.com/server/rest/services,Y,Y,OK,Y,
1343,2,State GIS Servers,Boyle,,,,https://maps2.bgadd.org/arcgis/rest/services/Boyle,Y,Y,OK,Y,
1344,2,State GIS Servers,Bullitt,,,,https://web2.mobile311.com/arcgis/rest/services/Kentucky/BullittSanitation/MapServer,Y,Y,OK,Y,
1345,2,State GIS Servers,Campbell,,,,https://linkgis.org/arcgisweb/rest/services,Y,Y,OK,Y, Three counties 
1346,2,State GIS Servers,Clark,,,,http://gis.ccgisonline.com:6080/arcgis/rest/services,Y,Y,X,Y, https site has 
1347,2,State GIS Servers,Estill,,,,https://maps2.bgadd.org/arcgis/rest/services/Estill,Y,Y,OK,Y,
1348,2,State GIS Servers,Garrard,,,,https://maps2.bgadd.org/arcgis/rest/services/Garrard,Y,Y,OK,Y,
1349,2,State GIS Servers,Harrison,,,,https://maps2.bgadd.org/arcgis/rest/services/Harrison,Y,Y,OK,Y,
1350,2,State GIS Servers,Jessamine,,,,https://maps2.bgadd.org/arcgis/rest/services/Jessamine,Y,Y,OK,Y,
1351,2,State GIS Servers,Kenton,,,,https://kcgis.kcor.org/arcgis/rest/services,Y,Y,X,Y,
1352,2,State GIS Servers,Kenton,,,,https://linkgis.org/arcgisweb/rest/services,Y,Y,OK,Y, Three counties 
1353,2,State GIS Servers,Madison,,,,https://arcserver.madisoncountyky.us/arcgis/rest/services,Y,Y,OK,Y,
1354,2,State GIS Servers,McCracken,,,,https://services1.arcgis.com/xkOPDyh2DVxtFEGe/arcgis/rest/services,Y,Y,OK,Y,
1355,2,State GIS Servers,Mercer,,,,https://maps2.bgadd.org/arcgis/rest/services/Mercer,Y,Y,OK,Y,
1356,2,State GIS Servers,Oldham,,,,https://services5.arcgis.com/4eBIYcSR3sVL9y0D/arcgis/rest/services,Y,Y,OK,Y,
1357,2,State GIS Servers,Pendleton,,,,https://linkgis.org/arcgisweb/rest/services,Y,Y,OK,Y, Three counties 
1358,2,State GIS Servers,Powell,,,,https://maps2.bgadd.org/arcgis/rest/services/Powell,Y,Y,OK,Y,
1359,2,State GIS Servers,Woodford,,,,https://maps2.bgadd.org/arcgis/rest/services/Woodford,Y,Y,OK,Y,
1360,2,State GIS Servers,,Bowling Green,,,https://gis.bgky.org/arcgis/rest/services,Y,Y,OK,Y,
1361,2,State GIS Servers,,Frankfort,,,https://maps2.bgadd.org/arcgis/rest/services/Frankfort,Y,Y,OK,Y, 
1362,2,State GIS Servers,,Frankfort,,,https://services2.arcgis.com/1Mn98EWnWi3Ezwj3/arcgis/rest/services,Y,Y,OK,Y,
1363,2,State GIS Servers,,Franklin,,,https://maps2.bgadd.org/arcgis/rest/services/Franklin,Y,Y,OK,Y,
1364,2,State GIS Servers,,Georgetown,,,https://gis.gscplanning.com/arcgis/rest/services,Y,Y,OK,Y,
1365,2,State GIS Servers,,Lexington,,,https://maps.lexingtonky.gov/lfucggis/rest/services,Y,N,OK,Y,
1366,2,State GIS Servers,,Owensboro,,,https://gis.owensboro.org/arcgis/rest/services,Y,Y,OK,Y,
1367,2,Louisiana,,,22,Louisiana Department of Wildlife and Fisheries,https://gis.wlf.la.gov/arcgis/rest/services,Y,Y,OK,Y,
1368,2,Louisiana,,,22,Louisiana Coastal Information Management System (CIMS),https://cimsgeo.coastal.louisiana.gov/arcgis/rest/services,Y,Y,OK,Y, 
1369,2,Louisiana,,,22,Louisiana Coastal Information Management System (CIMS),https://cimsgeo3.coastal.louisiana.gov/arcgis/rest/services,Y,Y,OK,Y,
1370,2,Louisiana,,,22,Louisiana Department of Transportation and Development,https://giswebnew.dotd.la.gov/arcgis/rest/services,Y,Y,OK,Y,
1371,2,Louisiana,,,22,Louisiana Department of Culture - Recreation & Tourism,https://crt-esri.crt.state.la.us:6443/arcgis/rest/services,Y,Y,OK,Y,
1372,2,Louisiana,,,22,LSU Ag Center,https://services.maps.lsuagcenter.com/arcgis/rest/services,Y,Y,OK,Y,
1373,2,Louisiana,,,22,LSU Department of Geography & Anthropology,https://atlas1.ga.lsu.edu/arcgis/rest/services,Y,Y,OK,Y,
1374,2,Louisiana,Ascension,,22005,,https://geo.apgov.us/apgarc/rest/services,Y,Y,OK,Y,
1375,2,Louisiana,Avoyelles,,22009,,https://www.efsedge.com/arcgis/rest/services/Avoyelles_Parish,Y,Y,OK,Y,
1376,2,Louisiana,Bearegard,,,,https://services.geoportalmaps.com/arcgis/rest/services/Bearegard_Background/MapServer,Y,Y,OK,N,
1377,2,Louisiana,Bearegard,,,,https://services.geoportalmaps.com/arcgis/rest/services/Beauregard_Services_Progress/MapServer,Y,Y,OK,N,
1378,2,Louisiana,Bearegard,,,,https://services.geoportalmaps.com/arcgis/rest/services/Beauregard_Services_Streets/MapServer,Y,Y,OK,N,
1379,2,Louisiana,Bearegard,,,,https://services.geoportalmaps.com/arcgis/rest/services/Beauregard_Services/MapServer,Y,Y,OK,N,
1380,2,Louisiana,Caddo,,22017,,https://web2.mobile311.com/arcgis/rest/services/Louisiana/ParishOfCaddo/MapServer,Y,Y,OK,Y,
1381,2,Louisiana,Catahoula,,22025,,https://www.efsedge.com/arcgis/rest/services/Catahoula_Parish,Y,Y,OK,Y,
1382,2,Louisiana,Concordia,,22029,,https://services.geoportalmaps.com/arcgis/rest/services/Concordia_Service/MapServer,Y,Y,OK,N,
1383,2,Louisiana,DeSoto,,22031,,https://services.geoportalmaps.com/arcgis/rest/services/DeSoto_Services/MapServer,Y,Y,OK,N,
1384,2,Louisiana,East Baton Rouge,,22033,,https://services.geoportalmaps.com/arcgis/rest/services/EBR_Assessor/MapServer,Y,Y,OK,N,
1385,2,Louisiana,East Baton Rouge,,22033,,https://services.geoportalmaps.com/arcgis/rest/services/EBR_TaxDistrict/MapServer,Y,Y,OK,N,
1386,2,Louisiana,Franklin,,22041,,https://services.geoportalmaps.com/arcgis/rest/services/Franklin_Services/MapServer,Y,Y,OK,N,
1387,2,Louisiana,Grant,,22043,,https://services.geoportalmaps.com/arcgis/rest/services/Grant_Services/MapServer,Y,Y,OK,N,
1388,2,Louisiana,Iberia,,22045,,https://services.geoportalmaps.com/arcgis/rest/services/Iberia_Parcels_DB/MapServer,Y,Y,OK,N,
1389,2,Louisiana,Jefferson,,22051,,https://eweb.jeffparish.net/arcgis/rest/services,Y,Y,OK,Y, 
1390,2,Louisiana,Jefferson,,22051,,https://services.geoportalmaps.com/arcgis/rest/services/Jefferson_Assessor/MapServer,Y,Y,OK,N,
1391,2,Louisiana,Jefferson,,22051,,https://webmap.jeffparish.net/arcgis/rest/services,Y,Y,OK,Y,
1392,2,Louisiana,Lafayette,,22055,,https://maps.lafayettela.gov/arcgis/rest/services,Y,N,OK,Y,
1393,2,Louisiana,LaFourche,,22057,,https://services1.arcgis.com/hg2WR9ukwQebQrXp/arcgis/rest/services,Y,Y,OK,Y,
1394,2,Louisiana,LaSalle,,22059,,https://services.geoportalmaps.com/arcgis/rest/services/LaSalle_Services_GCT/MapServer,Y,Y,OK,N,
1395,2,Louisiana,Livingston,,22063,,https://services.geoportalmaps.com/arcgis/rest/services/Livingston_Map/MapServer,Y,Y,OK,N,
1396,2,Louisiana,Livingston,,22063,,https://services.geoportalmaps.com/arcgis/rest/services/Livingston_private/MapServer,Y,Y,OK,N,
1397,2,Louisiana,Livingston,,22063,,https://services.geoportalmaps.com/arcgis/rest/services/Livingston_Services/MapServer,Y,Y,OK,N,
1398,2,Louisiana,Pointe Coupee,,22077,,https://services.geoportalmaps.com/arcgis/rest/services/PtCoupee_Map/MapServer,Y,Y,OK,N,
1399,2,Louisiana,Pointe Coupee,,22077,,https://services.geoportalmaps.com/arcgis/rest/services/PtCoupee_Services/MapServer,Y,Y,OK,N,
1400,2,Louisiana,Red River,,22081,,https://services.geoportalmaps.com/arcgis/rest/services/RedRiver_Services/MapServer,Y,Y,OK,N,
1401,2,Louisiana,St. Charles,,22089,,https://services.geoportalmaps.com/arcgis/rest/services/StCharles_Services_DB/MapServer,Y,Y,OK,N,
1402,2,Louisiana,St. Charles,,22089,,https://services.geoportalmaps.com/arcgis/rest/services/StCharles_Services/MapServer,Y,Y,OK,N,
1403,2,Louisiana,St. John,,,,https://services.geoportalmaps.com/arcgis/rest/services/StJohn_Public_Services/MapServer,Y,Y,OK,N,
1404,2,Louisiana,St. John,,,,https://services.geoportalmaps.com/arcgis/rest/services/StJohn_Services/MapServer,Y,Y,OK,N,
1405,2,Louisiana,St. Martin,,22099,,https://services.geoportalmaps.com/arcgis/rest/services/StMartin_Private/MapServer,Y,Y,OK,N,
1406,2,Louisiana,St. Martin,,22099,,https://services.geoportalmaps.com/arcgis/rest/services/StMartin_Public/MapServer,Y,Y,OK,N,
1407,2,Louisiana,St. Martin,,22099,,https://services.geoportalmaps.com/arcgis/rest/services/StMartin_Services/MapServer,Y,Y,OK,N,
1408,2,Louisiana,St. Mary,,22101,,https://services.geoportalmaps.com/arcgis/rest/services/StMary_Services/MapServer,Y,Y,OK,N,
1409,2,Louisiana,St Tammany,,22103,,https://services.geoportalmaps.com/arcgis/rest/services/StTammany_Services_Preview/MapServer,Y,Y,OK,N,
1410,2,Louisiana,St Tammany,,22103,,https://services.geoportalmaps.com/arcgis/rest/services/StTammany_Services/MapServer,Y,Y,OK,N,
1411,2,Louisiana,Terrebonne,,22109,,https://services.geoportalmaps.com/arcgis/rest/services/Terrebonne_AdministrativeMap/MapServer,Y,Y,OK,N,
1412,2,Louisiana,Terrebonne,,22109,,https://services.geoportalmaps.com/arcgis/rest/services/Terrebonne_BaseMap/MapServer,Y,Y,OK,N,
1413,2,Louisiana,Terrebonne,,22109,,https://services.geoportalmaps.com/arcgis/rest/services/Terrebonne_DrainageMap/MapServer,Y,Y,OK,N,
1414,2,Louisiana,Terrebonne,,22109,,https://services.geoportalmaps.com/arcgis/rest/services/Terrebonne_LandMap/MapServer,Y,Y,OK,N,
1415,2,Louisiana,Terrebonne,,22109,,https://services.geoportalmaps.com/arcgis/rest/services/Terrebonne_Service/MapServer,Y,Y,OK,N,
1416,2,Louisiana,Terrebonne,,22109,,https://services.geoportalmaps.com/arcgis/rest/services/Terrebonne_Utilities/MapServer,Y,Y,OK,N,
1417,2,Louisiana,Terrebonne,,22109,,https://services.geoportalmaps.com/arcgis/rest/services/Terrebonne_WasteWaterMap/MapServer,Y,Y,OK,N,
1418,2,Louisiana,Terrebonne,,22109,,https://services.geoportalmaps.com/arcgis/rest/services/Terrebonne_Water/MapServer,Y,Y,OK,N,
1419,2,Louisiana,Tangipahoa,,22105,,https://services9.arcgis.com/GFjf8leC8Mas9DyE/arcgis/rest/services,Y,Y,OK,Y,
1420,2,Louisiana,Terrebonne,,22109,,https://gis.tpcg.org/server/rest/services,Y,Y,OK,Y,
1421,2,Louisiana,Vernon,,22115,,https://www.efsedge.com/arcgis/rest/services/Vernon_Parish,Y,Y,OK,Y,
1422,2,Louisiana,Washington,,22117,,https://services.geoportalmaps.com/arcgis/rest/services/Washington_Services/MapServer,Y,Y,OK,N,
1423,2,Louisiana,Webster,,22119,,https://services.geoportalmaps.com/arcgis/rest/services/Webster_Data/MapServer,Y,Y,OK,N,
1424,2,Louisiana,Webster,,22119,,https://services.geoportalmaps.com/arcgis/rest/services/Webster_Map/MapServer,Y,Y,OK,N,
1425,2,Louisiana,Webster,,22119,,https://services.geoportalmaps.com/arcgis/rest/services/Webster_Parcels/MapServer,Y,Y,OK,N,
1426,2,Louisiana,West Feliciana,,22125,,https://services.geoportalmaps.com/arcgis/rest/services/WestFeliciana_Services/MapServer,Y,Y,OK,N,
1427,2,Louisiana,,Abita Springs,,,https://services.geoportalmaps.com/arcgis/rest/services/AbitaSprings_Services/MapServer,Y,Y,OK,N,
1428,2,Louisiana,,Albany,,,https://web2.mobile311.com/arcgis/rest/services/Louisiana/AlbanyLA/MapServer,Y,Y,OK,Y,
1429,2,Louisiana,,Baton Rouge,,,https://maps.brla.gov/gis/rest/services,Y,Y,OK,Y,
1430,2,Louisiana,,Bossier,,,https://services.geoportalmaps.com/arcgis/rest/services/Bossier_Services/MapServer,Y,Y,OK,N,
1431,2,Louisiana,,Claiborne,,,https://services.geoportalmaps.com/arcgis/rest/services/Claiborne_Services/MapServer,Y,Y,OK,N,
1432,2,Louisiana,,Claiborne,,,https://services.geoportalmaps.com/arcgis/rest/services/Claiborne_Streetmap/MapServer,Y,Y,OK,N,
1433,2,Louisiana,,Covington,,,https://services.geoportalmaps.com/arcgis/rest/services/Covington_Services/MapServer,Y,Y,OK,N,
1434,2,Louisiana,,Denham Springs,,,https://services.geoportalmaps.com/arcgis/rest/services/DenhamSprings_Services/MapServer,Y,Y,OK,N,
1435,2,Louisiana,,Deridder,,,https://services.geoportalmaps.com/arcgis/rest/services/Deridder_Services/MapServer,Y,Y,OK,N,
1436,2,Louisiana,,Gonzales,,,https://gishost.cdmsmithgis.com/cdmsmithgis/rest/services/GonzalesLA_Basemap/MapServer,Y,Y,OK,Y, 
1437,2,Louisiana,,Gonzales,,,https://gishost.cdmsmithgis.com/cdmsmithgis/rest/services/GonzalesLA_Operational/MapServer,Y,Y,OK,Y, See also Ascension Parish 
1438,2,Louisiana,,Gretna,,,https://services.geoportalmaps.com/arcgis/rest/services/Gretna_Services_Private/MapServer,Y,Y,OK,N,
1439,2,Louisiana,,Gretna,,,https://services.geoportalmaps.com/arcgis/rest/services/Gretna_Services_Public/MapServer,Y,Y,OK,N,
1440,2,Louisiana,,Gretna,,,https://services.geoportalmaps.com/arcgis/rest/services/GretnaPublic/MapServer,Y,Y,OK,N,
1441,2,Louisiana,,Iberville,,,https://services.geoportalmaps.com/arcgis/rest/services/Iberville_Services/MapServer,Y,Y,OK,N,
1442,2,Louisiana,,https://eweb.jeffparish.net/arcgis/rest/service,,,https://eweb.jeffparish.net/arcgis/rest/services,Y,Y,OK,Y, 
1443,2,Louisiana,,Kenner,,,https://services.geoportalmaps.com/arcgis/rest/services/Kenner_Services/MapServer,Y,Y,OK,N,
1444,2,Louisiana,,Madisonville,,,https://services.geoportalmaps.com/arcgis/rest/services/Madisonville_Services/MapServer,Y,Y,OK,N,
1445,2,Louisiana,,Mandeville,,,https://services.geoportalmaps.com/arcgis/rest/services/Mandeville_Services_GCT/MapServer,Y,Y,OK,N,
1446,2,Louisiana,,Mandeville,,,https://services.geoportalmaps.com/arcgis/rest/services/Mandeville_Services/MapServer,Y,Y,OK,N,
1447,2,Louisiana,,Minden,,,https://services.geoportalmaps.com/arcgis/rest/services/Minden_Background/MapServer,Y,Y,OK,N,
1448,2,Louisiana,,Minden,,,https://services.geoportalmaps.com/arcgis/rest/services/Minden_Data_Private/MapServer,Y,Y,OK,N,
1449,2,Louisiana,,Minden,,,https://services.geoportalmaps.com/arcgis/rest/services/Minden_Data_Public/MapServer,Y,Y,OK,N,
1450,2,Louisiana,,Minden,,,https://services.geoportalmaps.com/arcgis/rest/services/Minden_Parcels/MapServer,Y,Y,OK,N,
1451,2,Louisiana,,Minden,,,https://services.geoportalmaps.com/arcgis/rest/services/MindenStreetStudy_Final/MapServer,Y,Y,OK,N,
1452,2,Louisiana,,Natchitoches,,,https://services.geoportalmaps.com/arcgis/rest/services/Natchitoches_Services/MapServer,Y,Y,OK,N,
1453,2,Louisiana,,New Iberia,,,https://services.geoportalmaps.com/arcgis/rest/services/NewIberia_Services/MapServer,Y,Y,OK,N,
1454,2,Louisiana,,New Orleans,,,https://gis.nola.gov/arcgis/rest/services,Y,Y,OK,Y, 
1455,2,Louisiana,,New Orleans,,,https://gis.nola.gov:6443/arcgis/rest/services,Y,Y,OK,Y, 
1456,2,Louisiana,,New Orleans,,,http://gis.nola.gov:6080/arcgis/rest/services,N,Y,,Y,
1457,2,Louisiana,,Slidell,,,https://services.geoportalmaps.com/arcgis/rest/services/Slidell/MapServer,Y,Y,OK,N,
1458,2,Maine,,,23,Maine various layers,https://arcgisserver.maine.gov/arcgis/rest/services,Y,Y,OK,Y, 
1459,2,Maine,,,23,Maine various layers,https://gis.maine.gov/arcgis/rest/services,Y,Y,OK,Y, 
1460,2,Maine,,,23,Maine various layers,https://services1.arcgis.com/RbMX0mRVOFNTdLzd/arcgis/rest/services,Y,Y,OK,Y,
1461,2,Maine,,,,Androscoggin Valley Council of Governments,https://services.arcgis.com/kDP7jYU14mbNILNN/arcgis/rest/services,Y,Y,OK,Y,
